trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
0,5,32,2,8,256,0.2536314071466469,0.0006058728415789537,2048,0.9181001074673228,0.4067721284487549,0.6554850407978241,0.04995095907863737,0.03535867
1,8,64,5,4,64,0.23209281727516695,0.0017444044556915684,4096,0.9194441021731713,0.4133652828535181,0.6654578422484134,0.0498093976561473,0.04261189
2,7,64,2,4,256,0.23435076164689606,0.0005115707274772502,8192,0.9161743239170113,0.4017810670272951,0.6436990027198549,0.04969817082419083,0.04395644
3,6,32,5,8,64,0.20752142911728502,0.0017499277020730547,8192,0.9180014077486829,0.40003395358471333,0.6645512239347234,0.04994084754845951,0.03134793
4,5,48,3,4,64,0.3630269691007235,0.0005410913076783134,4096,0.9133927088863603,0.38807390640903205,0.6500453309156845,0.04983973224668089,0.03309839
5,8,48,3,4,256,0.12966388557956715,0.00034760632558492337,2048,0.9212240523399204,0.41018441344265083,0.6672710788757933,0.04992062448810378,0.03150573
6,1,16,2,4,64,0.13779707058385832,0.0003625769522258027,1024,0.8839148069755184,0.328127607913917,0.5747960108794198,0.04969817082419083,0.02430241
7,3,48,5,8,256,0.07233500940748319,0.0005863334880782708,2048,0.9152418813236196,0.3786516270718926,0.641885766092475,0.04937460185849925,0.027979262
8,1,32,4,8,128,0.38535890546695334,0.0008602622787288857,8192,0.8553794637718954,0.15270737203393095,0.4913871260199456,0.049586943992234345,0.038629573
9,4,32,5,8,256,0.3337269036003558,0.0008499436753743291,1024,0.9199820850820452,0.4045602366591084,0.6536718041704442,0.04961727858276793,0.04898803
10,4,48,3,4,192,0.028244037780499942,0.0003038374918842763,2048,0.918396875836029,0.40013947104938336,0.6491387126019945,0.04996107060881523,0.033785976
11,1,64,6,4,192,0.1349684336346165,0.0021813737252967987,4096,0.908294412116323,0.37314250823624145,0.6246600181323663,0.04964761317330152,0.060794387
12,3,64,4,4,128,0.14731495367272976,0.0014272882574761102,4096,0.9176805248014338,0.4037715695445272,0.6455122393472348,0.048808356168538986,0.03804148
13,1,16,6,4,64,0.281633024117777,0.0012138042005026618,2048,0.8909967558672611,0.342853061976888,0.5811423390752494,0.04991051295792592,0.056583215
14,2,64,3,4,256,0.16567273996748405,0.002616559306714454,4096,0.9149979165939204,0.39840880560872444,0.642792384406165,0.049870066837214476,0.014842341
15,3,48,4,4,64,0.08085504716497392,0.0011946695197283341,2048,0.9170893944798617,0.407802608687162,0.658204895738894,0.04902069830227408,0.044243794
16,2,64,4,4,128,0.30132808088362006,0.001724130165488946,4096,0.9153371708072405,0.3866766982823341,0.6355394378966455,0.04998129366917096,0.02342543
17,4,48,5,4,192,0.19326460247875316,0.000413902489650501,1024,0.9194568355507027,0.4086877512013396,0.6654578422484134,0.049586943992234345,0.0233678
18,1,16,3,4,256,0.09999129369761964,0.0007614341701512241,2048,0.8999623599893407,0.34901461844325365,0.6083408884859474,0.049425159509388555,0.021689203
19,2,64,6,4,64,0.0006096969912847972,0.0027739675760608943,4096,0.9135940044254768,0.3910977273117052,0.6355394378966455,0.048990363711740495,0.03149191
