trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
0,8,32,3,4,256,0.39656012305622834,0.0010867311105092292,4096,0.8706598284976308,0.14400494874754496,0.46872166817769717,0.04994084754845951,0.07339166
1,8,64,2,8,192,0.15144358321341095,0.0003662729022488484,4096,0.8717973527243942,0.14163280726097582,0.4605621033544878,0.049404936449032835,0.062939204
2,6,48,3,4,64,0.3749883189588312,0.0006935245629363942,8192,0.8697006586456411,0.13751569883139506,0.4696282864913871,0.049576832462056485,0.032126643
3,5,64,6,4,256,0.3642793182571072,0.0008558039064734822,1024,0.8709071805441032,0.1419296443213437,0.47778785131459656,0.049870066837214476,0.055209447
4,5,64,6,4,192,0.003981732788834735,0.0015170100712819368,8192,0.8718118599741733,0.14270818916401468,0.4759746146872167,0.04996107060881523,0.033231754
5,4,48,5,4,128,0.32828539352098185,0.0014555036177467862,4096,0.8717788760343911,0.13640794698804004,0.47234814143245696,0.04962739011294579,0.04564692
6,3,64,2,8,64,0.30060102529295274,0.0014273255537959628,1024,0.8714357303028837,0.13945519664257303,0.46872166817769717,0.04963750164312365,0.036794737
7,1,16,3,4,64,0.3924064396899378,0.0023186604170935534,4096,0.7824292150947161,0.059551460338564705,0.3100634632819583,0.04990040142774806,0.027321089
8,3,48,3,4,256,0.18488080629027603,0.0015802367017422431,4096,0.869021022641293,0.13988552462759654,0.46781504986400724,0.049768951535435854,0.053425383
9,2,16,2,4,128,0.12802431744441,0.001813447705471255,4096,0.8643477493287681,0.13200609833728194,0.4496826835902085,0.04961727858276793,0.03400597
10,3,32,6,8,256,0.263410055581125,0.0005899073011213419,1024,0.8682662422916428,0.14235666862910762,0.47053490480507704,0.04997118213899309,0.037176907
11,1,64,6,4,192,0.01791821717274956,0.0008241770697669292,8192,0.8497543819480273,0.11377281842714979,0.43064369900271987,0.04990040142774806,0.032518324
12,6,64,5,4,192,0.00043246403139757163,0.002784379021265029,2048,0.8728125164352472,0.14018061051401426,0.4814143245693563,0.04990040142774806,0.040680178
13,3,64,5,4,256,0.08456000223388364,0.0026608301329158323,2048,0.8701322779743802,0.1376856902159994,0.4641885766092475,0.04983973224668089,0.05774165
14,2,64,5,4,192,0.24151696076464071,0.00047759542606171606,2048,0.8654626761648802,0.1320595987118762,0.4442429737080689,0.04900047524191836,0.09021652
15,2,64,4,8,256,0.07841436040649188,0.0010458741768008724,2048,0.868618119874913,0.13232541622501032,0.457842248413418,0.04994084754845951,0.0366602
16,2,64,5,4,192,0.22330324196522108,0.0028947047964728795,1024,0.8691695695451932,0.13993358693239155,0.4669084315503173,0.049748728475080134,0.051532622
17,2,32,4,4,128,0.33005073988033007,0.0008954126485469484,1024,0.8666801208994319,0.13701136236732053,0.44514959202175886,0.04952627481116718,0.06263398
18,1,16,6,8,256,0.056834434576231656,0.0003370571381167272,2048,0.823073317366894,0.0937731310172725,0.39075249320036265,0.04996107060881523,0.038434327
19,3,64,5,4,192,0.15528249083268253,0.002010868506537386,2048,0.8705335031251459,0.14286116955842798,0.4587488667271079,0.04997118213899309,0.06171014
