trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
0,1,48,3,8,256,0.26844437869597826,0.0004475467240707045,4096,0.8793963650878237,0.12134300370194853,0.4743436754176611,0.049503300220014666,0.15396722
0,2,48,3,8,256,0.26844437869597826,0.0004475467240707045,4096,0.8913141862599909,0.14160143004544007,0.5089498806682577,0.04996999799986666,0.09137047
0,3,48,3,8,256,0.26844437869597826,0.0004475467240707045,4096,0.896116767768607,0.15891957889511985,0.5208830548926014,0.04998999933328888,0.05916149
0,4,48,3,8,256,0.26844437869597826,0.0004475467240707045,4096,0.8976508557213281,0.16055893153560238,0.5375894988066826,0.0499766651110074,0.08200816
0,5,48,3,8,256,0.26844437869597826,0.0004475467240707045,4096,0.8994698453246128,0.16706969531049354,0.5423627684964201,0.04964330955397026,0.063113734
0,6,48,3,8,256,0.26844437869597826,0.0004475467240707045,4096,0.9003096129240755,0.1698141952302184,0.5501193317422435,0.04990999399959997,0.056690473
0,7,48,3,8,256,0.26844437869597826,0.0004475467240707045,4096,0.9000043837449146,0.17214925297326214,0.5411694510739857,0.04999666644442963,0.059495807
0,8,48,3,8,256,0.26844437869597826,0.0004475467240707045,4096,0.9012911580740228,0.17389095913750172,0.5507159904534606,0.04967664510967398,0.06774593
1,1,32,6,8,192,0.2568589685438923,0.00072525371181783,8192,0.7999017197805232,0.050610593992216665,0.29176610978520284,0.04998999933328888,0.034139972
1,2,32,6,8,192,0.2568589685438923,0.00072525371181783,8192,0.8750881801030171,0.11836160906473661,0.4606205250596659,0.04990999399959997,0.035687782
1,3,32,6,8,192,0.2568589685438923,0.00072525371181783,8192,0.8907001298097676,0.14421046594722917,0.5119331742243437,0.049983332222148145,0.08638609
1,4,32,6,8,192,0.2568589685438923,0.00072525371181783,8192,0.8927421334851122,0.14998570457635346,0.513126491646778,0.04996999799986666,0.062160794
1,5,32,6,8,192,0.2568589685438923,0.00072525371181783,8192,0.8941663951025534,0.15375808441243566,0.5274463007159904,0.04993666244416294,0.07334808
1,6,32,6,8,192,0.2568589685438923,0.00072525371181783,8192,0.8971672554622178,0.1587246600041004,0.5340095465393795,0.04984998999933329,0.11836461
1,7,32,6,8,192,0.2568589685438923,0.00072525371181783,8192,0.8975123858694797,0.16639628885655494,0.5423627684964201,0.04994332955530369,0.057294063
1,8,32,6,8,192,0.2568589685438923,0.00072525371181783,8192,0.8979298759137642,0.16860303345434793,0.5310262529832935,0.04945663044202947,0.06557903
2,1,32,5,4,64,0.2650666720504184,0.001070049543969361,4096,0.8529297319105283,0.08623464942873402,0.41229116945107397,0.04981665444362957,0.052013483
2,2,32,5,4,64,0.2650666720504184,0.001070049543969361,4096,0.8878202600141522,0.14842106500655192,0.5047732696897375,0.049983332222148145,0.104708776
2,3,32,5,4,64,0.2650666720504184,0.001070049543969361,4096,0.8969211750154863,0.16465772093069264,0.5316229116945107,0.04977665177678512,0.09955405
2,4,32,5,4,64,0.2650666720504184,0.001070049543969361,4096,0.8978479153980193,0.16979094367312875,0.5417661097852029,0.04998999933328888,0.091955155
