trial,perf_recall_test,fairness_ratio_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val
0,0.49722029186935357,45381236023.98433,0.03828174248337746,0.04538123602398433,0.5098159509202455,0.0499339128666565,49933912866.6565
1,0.5354412786657399,54345675103.39778,0.06148581951856613,0.05434567510339778,0.5085889570552147,0.04991484927049972,49914849270.49972
2,0.5326615705350937,54479251182.39566,0.05653920769691467,0.05447925118239566,0.5177914110429448,0.04990849473844746,49908494738.447464
3,0.39402362751911035,43347911265.90545,0.023479467257857323,0.043347911265905446,0.4092024539877301,0.04997204005897006,49972040058.97006
4,0.5271021542738011,53450220647.893456,0.04831334203481674,0.053450220647893454,0.5104294478527608,0.04999745818717909,49997458187.17909
5,0.029881862404447523,21332594542.180355,0.07731671631336212,0.021332594542180356,0.06932515337423313,0.049775049565350005,49775049565.350006
6,0.45969423210562876,48354540597.2335,0.03160959854722023,0.04835454059723349,0.452760736196319,0.04992755833460424,49927558334.60424
7,0.5257123002084779,54776086913.50207,0.029434271156787872,0.05477608691350207,0.5049079754601227,0.0499339128666565,49933912866.6565
8,0.08373870743571922,43140126254.13097,0.3184939920902252,0.04314012625413097,0.09263803680981596,0.04999110365512684,49991103655.12684
9,0.28630993745656697,50437337977.16344,0.010884750634431839,0.05043733797716344,0.2901840490797546,0.049813176757663565,49813176757.66357
10,0.5184155663655314,53900421506.73817,0.045527081936597824,0.05390042150673817,0.4901840490797546,0.04997839459102232,49978394591.022316
11,0.4986101459346767,46667524192.11208,0.044102974236011505,0.046667524192112085,0.5030674846625767,0.04997839459102232,49978394591.022316
12,0.5326615705350937,54795875962.24249,0.047478772699832916,0.054795875962242495,0.5165644171779141,0.04992120380255198,49921203802.55198
13,0.48193189715079904,49106524449.36972,0.023624461144208908,0.04910652444936972,0.49938650306748467,0.049851303949977124,49851303949.97713
14,0.5024322446143153,46548789899.66952,0.04248824343085289,0.04654878989966952,0.49141104294478527,0.04999745818717909,49997458187.17909
15,0.519110493398193,50704490135.1592,0.024822838604450226,0.0507044901351592,0.5190184049079755,0.04988307661023842,49883076610.23842
16,0.4068797776233494,34205370747.82815,0.05590568110346794,0.03420537074782815,0.45521472392638035,0.04997839459102232,49978394591.022316
17,0.5385684503127169,55933746264.81705,0.026091130450367928,0.05593374626481705,0.5110429447852761,0.049616186264043516,49616186264.04352
18,0.45969423210562876,45534601151.72263,0.06310755759477615,0.045534601151722635,0.46932515337423314,0.04997204005897006,49972040058.97006
19,0.4402362751911048,40706073259.05844,0.05156243219971657,0.04070607325905844,0.4815950920245399,0.04992120380255198,49921203802.55198
20,0.5218902015288394,51807729602.43801,0.028472667559981346,0.05180772960243801,0.5128834355828221,0.04968608611661837,49686086116.61837
21,0.5489923558026405,68806522470.46484,0.032352741807699203,0.06880652247046484,0.4644171779141104,0.0499656855269178,49965685526.9178
22,0.46316886726893663,42422773237.29048,0.04508836939930916,0.04242277323729048,0.5061349693251533,0.0498703675461339,49870367546.1339
23,0.5385684503127169,55300496705.12339,0.06411547213792801,0.05530049670512339,0.5067484662576687,0.04988307661023842,49883076610.23842
24,0.2929117442668519,54805770486.61271,0.01576748676598072,0.054805770486612705,0.2889570552147239,0.04989578567434294,49895785674.34294
25,0.5236275191104932,56957829537.134155,0.03679688647389412,0.05695782953713415,0.47791411042944787,0.04997839459102232,49978394591.022316
26,0.4993050729673383,47721291037.539825,0.022822709754109383,0.047721291037539824,0.4815950920245399,0.0499656855269178,49965685526.9178
27,0.07192494788047253,43610116161.7161,0.025554461404681206,0.0436101161617161,0.09202453987730061,0.0499656855269178,49965685526.9178
28,0.5260597637248088,54261571646.25096,0.05183669179677963,0.054261571646250964,0.5049079754601227,0.04994026739870876,49940267398.708755
29,0.48749131341209156,43555696277.67993,0.08758315443992615,0.04355569627767993,0.49754601226993866,0.04992120380255198,49921203802.55198
30,0.4068797776233494,34259790631.864323,0.054163526743650436,0.03425979063186432,0.4687116564417178,0.0499656855269178,49965685526.9178
31,0.49061848505906863,44589674074.36725,0.017262568697333336,0.044589674074367244,0.49877300613496933,0.04998474912307458,49984749123.074585
32,0.5010423905489922,52812023826.01469,0.041532132774591446,0.05281202382601469,0.46319018404907975,0.04980682222561131,49806822225.611305
33,0.5410006949270325,55394494686.64041,0.05190843716263771,0.055394494686640414,0.5110429447852761,0.0498703675461339,49870367546.1339
34,0.5163307852675467,49838719252.76552,0.05607079342007637,0.04983871925276552,0.5184049079754601,0.04997839459102232,49978394591.022316
35,0.3182765809589992,52114459857.914635,0.024147994816303253,0.05211445985791463,0.31533742331288345,0.04997204005897006,49972040058.97006
36,0.2970813064628213,42046781311.222374,0.028209814801812172,0.04204678131122237,0.33496932515337424,0.04997839459102232,49978394591.022316
37,0.4683808200138984,45247659944.98645,0.022292770445346832,0.045247659944986446,0.48957055214723927,0.04980682222561131,49806822225.611305
38,0.26372480889506594,42625610986.87987,0.024550769478082657,0.042625610986879864,0.28343558282208586,0.04994026739870876,49940267398.708755
39,0.11570535093815146,65838165159.40079,0.012320260517299175,0.06583816515940079,0.12576687116564417,0.049578059071729956,49578059071.72996
40,0.4541348158443362,41898363445.66917,0.04146941751241684,0.04189836344566917,0.49325153374233127,0.0499339128666565,49933912866.6565
41,0.5170257123002083,51520788395.70182,0.03946448490023613,0.051520788395701816,0.48466257668711654,0.04959712266788674,49597122667.88674
42,0.46316886726893663,43427067460.86716,0.026355084031820297,0.04342706746086716,0.47791411042944787,0.04992120380255198,49921203802.55198
43,0.3325225851285614,33374230700.730217,0.04817384108901024,0.033374230700730215,0.38404907975460123,0.04971785877687967,49717858776.87967
44,0.4805420430854759,50600597629.27196,0.0552472360432148,0.05060059762927196,0.4865030674846626,0.04980682222561131,49806822225.611305
45,0.4794996525364835,43150020778.501175,0.05041758716106415,0.04315002077850118,0.507361963190184,0.04983224035382035,49832240353.82035
46,0.42772758860319654,44916193378.58429,0.047502633184194565,0.04491619337858429,0.4404907975460123,0.049616186264043516,49616186264.04352
47,0.3318276580958998,85236380187.2044,0.015027101151645184,0.0852363801872044,0.20613496932515338,0.04988307661023842,49883076610.23842
48,0.4513551077136899,47112777788.7717,0.12065299600362778,0.047112777788771695,0.4601226993865031,0.0499339128666565,49933912866.6565
49,0.29395413481584426,16771218807.511923,0.026008669286966324,0.016771218807511923,0.4460122699386503,0.049851303949977124,49851303949.97713
50,0.28214037526059754,77869906793.58043,0.027331672608852386,0.07786990679358043,0.21533742331288344,0.049864013014081644,49864013014.08164
51,0.4899235580264071,53603585775.63177,0.037744905799627304,0.05360358577563176,0.4662576687116564,0.04994662193076102,49946621930.761024
52,0.4683808200138984,43733797716.34377,0.018915072083473206,0.043733797716343774,0.4815950920245399,0.04992120380255198,49921203802.55198
53,0.4662960389159137,42551402054.10326,0.0611785426735878,0.04255140205410326,0.498159509202454,0.049825885821768084,49825885821.76808
54,0.4586518415566364,46850572892.96104,0.030884362757205963,0.04685057289296104,0.4570552147239264,0.04978140409740227,49781404097.40227
55,0.4638637943015982,47899392476.20367,0.05577932298183441,0.047899392476203666,0.4601226993865031,0.04997204005897006,49972040058.97006
56,0.4583043780403056,52515188094.90828,0.035231493413448334,0.05251518809490828,0.4558282208588957,0.04999745818717909,49997458187.17909
57,0.5448227936066711,58540953436.36832,0.017813798040151596,0.058540953436368316,0.50920245398773,0.0499656855269178,49965685526.9178
58,0.4249478804725502,50189974867.9081,0.019611913710832596,0.0501899748679081,0.4294478527607362,0.04995297646281328,49952976462.81328
59,0.5079916608756079,48621692755.229256,0.05276932567358017,0.048621692755229255,0.5085889570552147,0.04995297646281328,49952976462.81328
60,0.5861709520500346,73679575722.795,0.04027441143989563,0.073679575722795,0.4883435582822086,0.04974327690508871,49743276905.08871
61,0.5236275191104932,52906021807.531715,0.05753953754901886,0.05290602180753171,0.5024539877300613,0.04971150424482741,49711504244.827415
62,0.417303683113273,35333346526.0325,0.08039255440235138,0.0353333465260325,0.4638036809815951,0.04997204005897006,49972040058.97006
63,0.5038220986796385,49205469693.07185,0.028331993147730827,0.04920546969307185,0.505521472392638,0.04959712266788674,49597122667.88674
64,0.4801945795691451,49339045772.06974,0.039511047303676605,0.04933904577206974,0.4662576687116564,0.0499339128666565,49933912866.6565
65,0.4353717859624738,45376288761.799225,0.025645773857831955,0.04537628876179922,0.44171779141104295,0.04988307661023842,49883076610.23842
66,0.5420430854760249,57145825500.16821,0.026987550780177116,0.05714582550016821,0.5030674846625767,0.049851303949977124,49851303949.97713
67,0.2685892981236969,67911068014.960526,0.024309586733579636,0.06791106801496052,0.2067484662576687,0.04963524986020029,49635249860.200294
68,0.5333564975677553,54429778560.54459,0.02436407282948494,0.054429778560544595,0.5098159509202455,0.04994026739870876,49940267398.708755
69,0.4801945795691451,56844042506.8767,0.03761833533644676,0.0568440425068767,0.4441717791411043,0.04999110365512684,49991103655.12684
70,0.5010423905489922,55374705637.89999,0.020838817581534386,0.055374705637899986,0.4668711656441718,0.04994026739870876,49940267398.708755
71,0.47255038220986784,49809035679.65488,0.018636612221598625,0.049809035679654876,0.46134969325153374,0.04995933099486554,49959330994.86554
72,0.5500347463516329,59129677636.39602,0.04210060089826584,0.05912967763639602,0.5110429447852761,0.04999745818717909,49997458187.17909
73,0.5145934676858929,49912928185.54212,0.03741868957877159,0.04991292818554212,0.5122699386503068,0.04999745818717909,49997458187.17909
74,0.5361362056984015,59347357172.54072,0.020607417449355125,0.059347357172540714,0.47914110429447854,0.04981953128971583,49819531289.71583
75,0.5538568450312715,68554212099.02441,0.030243627727031708,0.0685542120990244,0.496319018404908,0.04995933099486554,49959330994.86554
76,0.5052119527449617,49358834820.810165,0.04355185106396675,0.04935883482081017,0.5079754601226993,0.04997839459102232,49978394591.022316
77,0.014246004169562192,22782142362.41664,0.014872044324874878,0.02278214236241664,0.04539877300613497,0.04924762340501245,49247623405.01245
78,0.4979152189020151,46202481546.71205,0.025684764608740807,0.04620248154671205,0.49877300613496933,0.04985765848202938,49857658482.02938
79,0.425295343988881,60633645340.66847,0.02854677475988865,0.06063364534066847,0.38220858895705523,0.04999745818717909,49997458187.17909
80,0.5059068797776232,48611798230.85905,0.04281895235180855,0.048611798230859045,0.5134969325153375,0.04999110365512684,49991103655.12684
81,0.42425295343988867,42778976114.61817,0.03732963651418686,0.04277897611461817,0.4392638036809816,0.049876722078186164,49876722078.186165
82,0.4923558026407226,66946351888.86471,0.031097231432795525,0.0669463518888647,0.38466257668711656,0.049851303949977124,49851303949.97713
83,0.5236275191104932,61914986246.61113,0.05455370992422104,0.061914986246611126,0.46503067484662575,0.04991484927049972,49914849270.49972
84,0.42425295343988867,45198187323.13538,0.017605742439627647,0.04519818732313538,0.43006134969325155,0.04998474912307458,49984749123.074585
85,0.39993050729673374,42180357390.22025,0.02132691629230976,0.042180357390220254,0.4092024539877301,0.04973056784098419,49730567840.98419
86,0.3519805420430854,39241683652.26684,0.033991970121860504,0.03924168365226684,0.37055214723926383,0.04997204005897006,49972040058.97006
87,0.3419041000694926,28892011161.023487,0.09580212086439133,0.02889201116102349,0.4466257668711656,0.04999745818717909,49997458187.17909
88,0.5274496177901319,53494746007.55942,0.04958350583910942,0.053494746007559414,0.5165644171779141,0.04998474912307458,49984749123.074585
89,0.5257123002084779,54454514871.47013,0.054139986634254456,0.05445451487147013,0.5104294478527608,0.04983224035382035,49832240353.82035
90,0.515983321751216,51471315773.85075,0.04500718042254448,0.05147131577385075,0.496319018404908,0.049800467693559045,49800467693.559044
91,0.4603891591382903,48557378346.82287,0.03016151674091816,0.04855737834682287,0.449079754601227,0.04988307661023842,49883076610.23842
92,0.5239749826268241,54395147725.24885,0.0387263260781765,0.054395147725248845,0.49141104294478527,0.049203141680646635,49203141680.64664
93,0.5184155663655314,50620386678.01239,0.03765520080924034,0.050620386678012386,0.5049079754601227,0.04995297646281328,49952976462.81328
94,0.5041695621959693,46810994795.48019,0.05919897183775902,0.04681099479548018,0.49877300613496933,0.04964795892430481,49647958924.30481
95,0.07470465601111881,16617853679.773615,0.015184357762336731,0.016617853679773614,0.20122699386503068,0.04988307661023842,49883076610.23842
96,0.42008339124391925,34907881978.11331,0.0500083789229393,0.034907881978113314,0.4644171779141104,0.04971785877687967,49717858776.87967
97,0.3693537178596246,47419508044.248314,0.01860683225095272,0.04741950804424831,0.35153374233128837,0.04984494941792486,49844949417.92486
