trial,perf_recall_test,fairness_ratio_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val
0,0.4083710407239818,46950046021.253456,0.038865990936756134,0.04695004602125345,0.7124105011933174,0.04996333088872591,49963330888.725914
1,0.40761689291101044,48255376119.15321,0.04451117292046547,0.04825537611915321,0.711217183770883,0.04990999399959997,49909993999.599976
2,0.3766968325791854,41105346832.90102,0.035163186490535736,0.04110534683290101,0.7040572792362768,0.04994999666644443,49949996666.444435
3,0.3815987933634991,43201405740.10544,0.03229478374123573,0.043201405740105434,0.7100238663484487,0.04993666244416294,49936662444.16294
4,0.38914027149321256,42958748221.90612,0.0250824186950922,0.042958748221906116,0.7064439140811456,0.049503300220014666,49503300220.01466
5,0.3880090497737555,44172035812.90269,0.05410235747694969,0.04417203581290269,0.7106205250596659,0.049716647776518436,49716647776.51844
6,0.38386123680241313,46853819764.03648,0.027430228888988495,0.046853819764036485,0.7124105011933174,0.049863324221614776,49863324221.61478
7,0.36651583710407226,44841435863.10769,0.0291276965290308,0.04484143586310769,0.7016706443914081,0.049956663777585175,49956663777.585175
8,0.35671191553544485,40159819261.98645,0.01486932672560215,0.040159819261986446,0.6724343675417661,0.0493366224414961,49336622441.4961
9,0.36764705882352927,45569408417.705635,0.03735117241740227,0.04556940841770563,0.6736276849642004,0.04976331755450363,49763317554.50363
10,0.19532428355957762,42628231947.11739,0.06885168701410294,0.042628231947117394,0.45047732696897375,0.04998999933328888,49989999333.28889
11,0.40045248868778266,46322483474.18626,0.04469304159283638,0.04632248347418626,0.7004773269689738,0.04994332955530369,49943329555.30369
12,0.3865007541478128,45577775918.3332,0.041901931166648865,0.045577775918333195,0.6968973747016707,0.049889992666177746,49889992666.17775
13,0.2922322775263951,56919923018.994225,0.024210020899772644,0.05691992301899423,0.38484486873508356,0.04972331488765918,49723314887.65918
14,0.3529411764705881,44761944607.14584,0.022780796512961388,0.044761944607145845,0.6706443914081146,0.0499766651110074,49976665111.0074
15,0.40045248868778266,44623880846.79107,0.04918228089809418,0.044623880846791066,0.7165871121718377,0.049236615774384956,49236615774.38496
16,0.3947963800904976,43565392017.404396,0.017814891412854195,0.0435653920174044,0.6945107398568019,0.04998999933328888,49989999333.28889
17,0.3016591251885368,45071542130.36566,0.03009018860757351,0.04507154213036566,0.6133651551312649,0.04994332955530369,49943329555.30369
18,0.3125942684766213,46230440967.28307,0.021874170750379562,0.04623044096728307,0.6503579952267303,0.04958330555370358,49583305553.703575
19,0.36161387631975855,41021671826.62539,0.034200120717287064,0.04102167182662539,0.7147971360381862,0.049249949996666445,49249949996.66644
20,0.37481146304675705,47640364823.02736,0.016017239540815353,0.04764036482302736,0.6736276849642004,0.049889992666177746,49889992666.17775
21,0.37179487179487164,46581875993.6407,0.018632618710398674,0.0465818759936407,0.7124105011933174,0.04975665044336289,49756650443.36289
22,0.38386123680241313,46159317211.94879,0.020504014566540718,0.04615931721194879,0.6933174224343676,0.04974998333222215,49749983332.22215
23,0.3755656108597284,45109195883.1897,0.012062140740454197,0.04510919588318969,0.6974940334128878,0.04969664644309621,49696646443.096214
24,0.38876319758672684,43184670738.85031,0.03266791254281998,0.04318467073885031,0.7076372315035799,0.04962997533168878,49629975331.68878
25,0.38461538461538447,45665634674.9226,0.030998563393950462,0.0456656346749226,0.6998806682577565,0.0499766651110074,49976665111.0074
26,0.34841628959276005,45142665885.69994,0.0100642004981637,0.04514266588569994,0.6664677804295943,0.04996333088872591,49963330888.725914
27,0.28619909502262436,62203999665.29998,0.03854812681674957,0.06220399966529998,0.4767303102625298,0.04994999666644443,49949996666.444435
28,0.31825037707390635,57150029286.2522,0.016163956373929977,0.057150029286252194,0.5996420047732697,0.04987665844389626,49876658443.896255
29,0.3431372549019607,49497949962.346245,0.06929288804531097,0.049497949962346244,0.6652744630071599,0.04946996466431095,49469964664.31095
30,0.3831070889894418,49924692494.35194,0.05162541940808296,0.049924692494351934,0.7052505966587113,0.04975665044336289,49756650443.36289
31,0.3751885369532427,43372939502.97047,0.042136188596487045,0.04337293950297046,0.7136038186157518,0.04973664910994066,49736649109.94067
32,0.36651583710407226,42946196970.964775,0.018953833729028702,0.04294619697096477,0.6867541766109785,0.049836655777051805,49836655777.0518
33,0.3465309200603317,36268931470.16986,0.02999715879559517,0.03626893147016986,0.6927207637231504,0.049489965997733185,49489965997.733185
34,0.41025641025641013,49518868713.91516,0.022293763235211372,0.04951886871391516,0.6968973747016707,0.04956330422028135,49563304220.28135
35,0.3974358974358973,48016902351.26768,0.015321057289838791,0.048016902351267675,0.7076372315035799,0.049569971331422095,49569971331.4221
36,0.315233785822021,45853903439.042755,0.07639982551336288,0.045853903439042755,0.6778042959427207,0.04986999133275552,49869991332.75552
37,0.31975867269984903,44142749560.70622,0.02278061956167221,0.04414274956070622,0.6730310262529833,0.049983332222148145,49983332222.14815
38,0.3246606334841628,44920927119.069534,0.01918020471930504,0.04492092711906953,0.6891408114558473,0.04970998066537769,49709980665.37769
39,0.3789592760180994,48539871140.49033,0.032578449696302414,0.04853987114049033,0.7064439140811456,0.04981665444362957,49816654443.62957
40,0.38386123680241313,48263743619.78078,0.024394050240516663,0.04826374361978077,0.6951073985680191,0.04975665044336289,49756650443.36289
41,0.37368024132730004,43812233285.917496,0.04273032024502754,0.0438122332859175,0.7070405727923628,0.049883325555037,49883325555.037
42,0.3646304675716439,40025939251.94545,0.03379009664058685,0.04002593925194545,0.6968973747016707,0.049883325555037,49883325555.037
43,0.39291101055806926,44364488327.336624,0.021389946341514587,0.044364488327336624,0.7165871121718377,0.04996999799986666,49969997999.86666
44,0.4095022624434388,48602627395.19706,0.015968311578035355,0.04860262739519706,0.662291169451074,0.0499766651110074,49976665111.0074
45,0.40648567119155343,45803698435.27738,0.0378011092543602,0.04580369843527738,0.7153937947494033,0.04965664377625175,49656643776.251755
46,0.3695324283559576,44920927119.069534,0.041383467614650726,0.04492092711906953,0.7088305489260143,0.04973664910994066,49736649109.94067
47,0.3242835595776771,89189189189.1892,0.022801749408245087,0.0891891891891892,0.4051312649164678,0.04957663844256284,49576638442.56284
48,0.35935143288084453,46297380972.30357,0.010004489682614803,0.04629738097230357,0.6801909307875895,0.04999666644442963,49996666444.42963
49,0.37066365007541463,44644799598.35997,0.010493343695998192,0.04464479959835997,0.6909307875894988,0.04994999666644443,49949996666.444435
50,0.37594268476621406,41046774328.50808,0.021980080753564835,0.041046774328508076,0.6927207637231504,0.04996333088872591,49963330888.725914
51,0.3921568627450979,46569324742.699356,0.0323016457259655,0.046569324742699356,0.7094272076372315,0.04987665844389626,49876658443.896255
52,0.40196078431372534,51288595096.64463,0.037066396325826645,0.05128859509664463,0.6784009546539379,0.04989665977731849,49896659777.31849
53,0.3868778280542985,45879005940.925446,0.036607977002859116,0.04587900594092544,0.7153937947494033,0.04994999666644443,49949996666.444435
54,0.38951734539969823,45757677181.82579,0.015532889403402805,0.04575767718182579,0.7016706443914081,0.049836655777051805,49836655777.0518
55,0.34087481146304666,50271943770.39578,0.036369409412145615,0.05027194377039578,0.6694510739856802,0.04999666644442963,49996666444.42963
56,0.16063348416289588,53669149025.18618,0.018326647579669952,0.05366914902518618,0.3371121718377088,0.04984998999933329,49849989999.33329
57,0.33257918552036186,42628231947.11739,0.02495463564991951,0.042628231947117394,0.6682577565632458,0.04981665444362957,49816654443.62957
58,0.38122171945701344,42967115722.533676,0.015282539650797844,0.04296711572253368,0.6963007159904535,0.04946996466431095,49469964664.31095
59,0.3815987933634991,50326332524.47494,0.016635537147521973,0.05032633252447494,0.6945107398568019,0.049956663777585175,49956663777.585175
60,0.39064856711915524,48765793657.434525,0.016541801393032074,0.048765793657434525,0.6784009546539379,0.04972998199879992,49729981998.79992
61,0.4328808446455504,53359551501.96636,0.03249393031001091,0.05335955150196636,0.7022673031026253,0.04994332955530369,49943329555.30369
62,0.39177978883861225,45941762195.63217,0.01376598235219717,0.04594176219563217,0.6909307875894988,0.04994332955530369,49943329555.30369
63,0.41138763197586714,48544054890.804115,0.03827984631061554,0.048544054890804114,0.7022673031026253,0.04998999933328888,49989999333.28889
64,0.39177978883861225,45971048447.828636,0.021503876894712448,0.045971048447828636,0.7040572792362768,0.049809987332488835,49809987332.48884
65,0.3646304675716439,42594761944.60715,0.022295886650681496,0.042594761944607144,0.6939140811455847,0.0492432828855257,49243282885.5257
66,0.34087481146304666,41348004351.10033,0.016779564321041107,0.04134800435110032,0.6795942720763724,0.04964330955397026,49643309553.97026
67,0.2307692307692307,52798928959.91968,0.019525857642292976,0.05279892895991967,0.5405727923627685,0.04990332688845923,49903326888.45923
68,0.26018099547511303,42774663208.09975,0.01273580826818943,0.04277466320809974,0.6205250596658711,0.04998999933328888,49989999333.28889
69,0.317496229260935,44795414609.6561,0.012425785884261131,0.044795414609656095,0.6485680190930787,0.0497899859990666,49789985999.066605
70,0.33031674208144784,37281399046.10493,0.03353428468108177,0.037281399046104925,0.6951073985680191,0.04970998066537769,49709980665.37769
71,0.37745098039215674,46360137227.0103,0.0311349555850029,0.046360137227010295,0.6939140811455847,0.04996333088872591,49963330888.725914
72,0.41515837104072384,49895406242.155464,0.03301515430212021,0.049895406242155466,0.7082338902147971,0.04981665444362957,49816654443.62957
73,0.40158371040723967,48397623629.82177,0.025512490421533585,0.04839762362982177,0.698090692124105,0.049769984665644376,49769984665.64438
74,0.29524886877828044,42364655677.34918,0.05684151500463486,0.04236465567734918,0.6789976133651552,0.04929661977465164,49296619774.65164
75,0.39894419306184,46092377206.92829,0.02754782699048519,0.04609237720692829,0.7165871121718377,0.04989665977731849,49896659777.31849
76,0.39177978883861225,45958497196.88729,0.022675886750221252,0.04595849719688729,0.6909307875894988,0.04969664644309621,49696646443.096214
77,0.40761689291101044,47837001087.775085,0.0220862478017807,0.04783700108777508,0.6909307875894988,0.04969664644309621,49696646443.096214
78,0.3359728506787329,43201405740.10544,0.021761519834399223,0.043201405740105434,0.681980906921241,0.049863324221614776,49863324221.61478
79,0.34992458521870273,42569659442.72446,0.0230608768761158,0.04256965944272446,0.6945107398568019,0.04972998199879992,49729981998.79992
80,0.39441930618401194,47263827294.78705,0.026641586795449257,0.04726382729478705,0.6772076372315036,0.049836655777051805,49836655777.0518
81,0.40874811463046745,44920927119.069534,0.03145233914256096,0.04492092711906953,0.7034606205250596,0.04952996866457764,49529968664.57764
82,0.4181749622926092,48062923604.71927,0.027376964688301086,0.04806292360471927,0.7130071599045346,0.04952996866457764,49529968664.57764
83,0.3355957767722472,42423228181.74212,0.006714673712849617,0.042423228181742115,0.6694510739856802,0.04989665977731849,49896659777.31849
84,0.36048265460030154,39879507990.9631,0.013209681957960129,0.0398795079909631,0.6754176610978521,0.0497899859990666,49789985999.066605
85,0.34200603318250367,41536273115.22048,0.05239497870206833,0.041536273115220484,0.7034606205250596,0.04928328555237016,49283285552.37016
86,0.39291101055806926,44519287088.946526,0.02816961333155632,0.04451928708894653,0.7106205250596659,0.04973664910994066,49736649109.94067
87,0.30580693815987925,43962848297.21362,0.06180340051651001,0.04396284829721362,0.5823389021479713,0.04996999799986666,49969997999.86666
88,0.3925339366515836,47908124843.10937,0.05436398461461067,0.04790812484310936,0.681980906921241,0.04998999933328888,49989999333.28889
89,0.3804675716440421,45422977156.72328,0.05873003974556923,0.04542297715672328,0.684964200477327,0.049983332222148145,49983332222.14815
90,0.3921568627450979,49543971215.797844,0.02214808017015457,0.049543971215797844,0.6813842482100239,0.04993666244416294,49936662444.16294
91,0.41138763197586714,49589992469.249435,0.035301994532346725,0.04958999246924944,0.7189737470167065,0.04970998066537769,49709980665.37769
92,0.35784313725490186,40046858003.51435,0.01801813393831253,0.04004685800351435,0.7118138424821002,0.049809987332488835,49809987332.48884
93,0.3963046757164403,46389423479.206764,0.024768682196736336,0.046389423479206764,0.7183770883054893,0.04953663577571838,49536635775.71838
94,0.38122171945701344,44891640866.87306,0.02599298395216465,0.04489164086687306,0.7034606205250596,0.04990332688845923,49903326888.45923
95,0.4106334841628958,52844950213.37127,0.0351148396730423,0.05284495021337127,0.6813842482100239,0.049516634442296155,49516634442.29616
96,0.3898944193061839,46058907204.418045,0.03818681091070175,0.04605890720441804,0.7034606205250596,0.049809987332488835,49809987332.48884
97,0.3099547511312216,43611413270.855995,0.024518566206097603,0.04361141327085599,0.6652744630071599,0.049836655777051805,49836655777.0518
98,0.40045248868778266,45891557191.86679,0.019502418115735054,0.04589155719186679,0.6730310262529833,0.04975665044336289,49756650443.36289
99,0.4068627450980391,48029453602.20902,0.044503629207611084,0.04802945360220902,0.7159904534606205,0.049316621108073874,49316621108.073875
