trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
0,1,48,2,8,128,0.08226653945919771,0.0010557834903527142,1024,0.8783354314984563,0.1258291192465958,0.507361963190184,0.04991484927049972,0.038725954
0,2,48,2,8,128,0.08226653945919771,0.0010557834903527142,1024,0.8814442245178586,0.14002239490817223,0.5122699386503068,0.049813176757663565,0.038926687
0,3,48,2,8,128,0.08226653945919771,0.0010557834903527142,1024,0.8855666570140155,0.14729464753368196,0.5153374233128835,0.049902140206395204,0.041934256
0,4,48,2,8,128,0.08226653945919771,0.0010557834903527142,1024,0.8777256225336229,0.11788579862327495,0.4840490797546012,0.04934929591784861,0.042731036
0,5,48,2,8,128,0.08226653945919771,0.0010557834903527142,1024,0.8859634176217177,0.14939253624661966,0.5153374233128835,0.04992120380255198,0.050697014
0,6,48,2,8,128,0.08226653945919771,0.0010557834903527142,1024,0.8864374462203867,0.1490939749892453,0.5208588957055215,0.04997839459102232,0.034545153
0,7,48,2,8,128,0.08226653945919771,0.0010557834903527142,1024,0.8810620169581019,0.14108529521829932,0.5110429447852761,0.04995933099486554,0.039298408
0,8,48,2,8,128,0.08226653945919771,0.0010557834903527142,1024,0.8874951463850276,0.14970322870836067,0.5263803680981595,0.04989578567434294,0.06487214
1,1,48,6,4,256,0.3844619502712867,0.0003535984371575111,1024,0.8526453916933556,0.08760731267697908,0.4429447852760736,0.04997204005897006,0.057872184
1,2,48,6,4,256,0.3844619502712867,0.0003535984371575111,1024,0.8566680054067322,0.10744580720478053,0.4852760736196319,0.049825885821768084,0.028667232
1,3,48,6,4,256,0.3844619502712867,0.0003535984371575111,1024,0.8693673661797926,0.1182539707445632,0.4901840490797546,0.04997204005897006,0.07377733
1,4,48,6,4,256,0.3844619502712867,0.0003535984371575111,1024,0.8742940017427792,0.12550195388925547,0.498159509202454,0.04979411316150679,0.043775816
1,5,48,6,4,256,0.3844619502712867,0.0003535984371575111,1024,0.8749023741155506,0.1315088752406129,0.5067484662576687,0.04997839459102232,0.06120158
1,6,48,6,4,256,0.3844619502712867,0.0003535984371575111,1024,0.8744658333575039,0.13505260342212766,0.50920245398773,0.04983224035382035,0.021313455
1,7,48,6,4,256,0.3844619502712867,0.0003535984371575111,1024,0.8763476461565762,0.13584512265721777,0.48711656441717793,0.049889431142290684,0.030677332
1,8,48,6,4,256,0.3844619502712867,0.0003535984371575111,1024,0.8837311718723928,0.1417147725787132,0.5177914110429448,0.04999110365512684,0.031438302
2,1,48,4,4,192,0.39885220246988795,0.0012849670601603963,4096,0.8089141629030683,0.07443495475591472,0.3638036809815951,0.049851303949977124,0.024074342
2,2,48,4,4,192,0.39885220246988795,0.0012849670601603963,4096,0.8758620585471497,0.12069232022462537,0.49693251533742333,0.04992120380255198,0.055664375
2,3,48,4,4,192,0.39885220246988795,0.0012849670601603963,4096,0.8823992424618097,0.14174733364891168,0.5153374233128835,0.049902140206395204,0.049297404
2,4,48,4,4,192,0.39885220246988795,0.0012849670601603963,4096,0.8846231337558045,0.14512476604973581,0.5202453987730061,0.04938742311016217,0.04888991
2,5,48,4,4,192,0.39885220246988795,0.0012849670601603963,4096,0.8858436424895046,0.14825862346977134,0.5177914110429448,0.04999110365512684,0.0407
2,6,48,4,4,192,0.39885220246988795,0.0012849670601603963,4096,0.8883608831536444,0.15289514797856302,0.5288343558282208,0.04989578567434294,0.048482496
2,7,48,4,4,192,0.39885220246988795,0.0012849670601603963,4096,0.8889004297067122,0.15173305539283327,0.5282208588957055,0.04997204005897006,0.06956945
2,8,48,4,4,192,0.39885220246988795,0.0012849670601603963,4096,0.8887418178577476,0.15446351059058333,0.5300613496932516,0.049641604392252556,0.047920037
3,1,64,6,4,192,0.14549015344805696,0.0026060105080043237,8192,0.8718398678194957,0.1096262479516211,0.47914110429447854,0.04999745818717909,0.02991754
3,2,64,6,4,192,0.14549015344805696,0.0026060105080043237,8192,0.8810956979272218,0.13522342019673525,0.5104294478527608,0.04998474912307458,0.041836884
3,3,64,6,4,192,0.14549015344805696,0.0026060105080043237,8192,0.8832920425196944,0.1470725909229163,0.5116564417177915,0.04995933099486554,0.029382162
3,4,64,6,4,192,0.14549015344805696,0.0026060105080043237,8192,0.8818516942663877,0.13296972045493258,0.503680981595092,0.04994662193076102,0.039347965
3,5,64,6,4,192,0.14549015344805696,0.0026060105080043237,8192,0.8856330287368314,0.15232021703855297,0.5288343558282208,0.04973056784098419,0.041256767
3,6,64,6,4,192,0.14549015344805696,0.0026060105080043237,8192,0.8860175636926833,0.15063018146484303,0.5165644171779141,0.04992755833460424,0.036493573
3,7,64,6,4,192,0.14549015344805696,0.0026060105080043237,8192,0.8788417317635847,0.13454786712858666,0.5024539877300613,0.04973056784098419,0.0321778
3,8,64,6,4,192,0.14549015344805696,0.0026060105080043237,8192,0.8857358883386307,0.14416059934091768,0.5171779141104295,0.04964795892430481,0.050113883
4,1,32,2,8,64,0.3446099917484944,0.0029374628488081623,8192,0.7906510857439231,0.06540576561924907,0.36257668711656443,0.0499339128666565,0.028336892
4,2,32,2,8,64,0.3446099917484944,0.0029374628488081623,8192,0.8655987017885942,0.1063300523390556,0.4920245398773006,0.049902140206395204,0.048210204
4,3,32,2,8,64,0.3446099917484944,0.0029374628488081623,8192,0.8786686760242803,0.12551303391933982,0.507361963190184,0.0499656855269178,0.06920918
4,4,32,2,8,64,0.3446099917484944,0.0029374628488081623,8192,0.8807333999350668,0.137532359051352,0.5159509202453988,0.0499656855269178,0.044747308
4,5,32,2,8,64,0.3446099917484944,0.0029374628488081623,8192,0.8825934884213408,0.13858680430986337,0.5159509202453988,0.04988307661023842,0.025363104
4,6,32,2,8,64,0.3446099917484944,0.0029374628488081623,8192,0.8858391299920501,0.14681034885037036,0.5171779141104295,0.04999745818717909,0.042110886
4,7,32,2,8,64,0.3446099917484944,0.0029374628488081623,8192,0.8871672310894584,0.1536201687672301,0.5300613496932516,0.0499656855269178,0.0591889
4,8,32,2,8,64,0.3446099917484944,0.0029374628488081623,8192,0.886261133296095,0.14750451818979893,0.5190184049079755,0.04984494941792486,0.045853287
5,1,16,5,8,256,0.36281364664598936,0.0008264299160458931,1024,0.7738476816327982,0.038044723158181804,0.27300613496932513,0.04971150424482741,0.038565733
6,1,32,2,4,64,0.07449692903558668,0.0021081521377776086,4096,0.8530984912703543,0.08806368087628968,0.45153374233128835,0.049851303949977124,0.04999753
6,2,32,2,4,64,0.07449692903558668,0.0021081521377776086,4096,0.8803122270085233,0.12549537092644159,0.505521472392638,0.049628895328148036,0.034028504
6,3,32,2,4,64,0.07449692903558668,0.0021081521377776086,4096,0.881693236407617,0.13451894796707636,0.5122699386503068,0.04999745818717909,0.03358373
6,4,32,2,4,64,0.07449692903558668,0.0021081521377776086,4096,0.8839232541722376,0.1437182996440304,0.5245398773006135,0.04980682222561131,0.07021618
6,5,32,2,4,64,0.07449692903558668,0.0021081521377776086,4096,0.8844315075788125,0.14826949373547707,0.5202453987730061,0.04994662193076102,0.044902433
6,6,32,2,4,64,0.07449692903558668,0.0021081521377776086,4096,0.8856558017423425,0.1438169526097354,0.5190184049079755,0.04985765848202938,0.04373848
6,7,32,2,4,64,0.07449692903558668,0.0021081521377776086,4096,0.8864715696676588,0.14622219952405907,0.5159509202453988,0.04971150424482741,0.05998913
7,1,64,2,4,64,0.25588376670299884,0.00131658404497143,2048,0.8735408766384947,0.1308173717466493,0.4938650306748466,0.04998474912307458,0.046284072
7,2,64,2,4,64,0.25588376670299884,0.00131658404497143,2048,0.8843904779637304,0.14193512535417402,0.5128834355828221,0.049889431142290684,0.048087616
