trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
58,3,48,3,8,128,0.2720200574495124,0.0022183725461330187,2048,0.9020090002818008,0.17536522844877472,0.5596658711217184,0.04986999133275552,0.05646926
59,2,48,3,4,64,0.25564526177125446,0.0016587509964782045,2048,0.9007999638321155,0.1770704024763703,0.5417661097852029,0.0499766651110074,0.03992376
60,2,32,2,8,128,0.2765094740386491,0.001335895806191616,2048,0.8989234584612722,0.17199184690777153,0.5244630071599046,0.049796653110207346,0.12276461
61,1,48,4,8,128,0.3063055886940756,0.0027863215162791124,2048,0.8921140585983377,0.14425424497267073,0.5107398568019093,0.0497899859990666,0.086539656
62,7,48,2,8,128,0.3279283790466256,0.0022040180850622336,2048,0.9031591883372974,0.18061311936197477,0.551909307875895,0.04990332688845923,0.06636641
63,2,48,3,8,128,0.18569558664129882,0.0026038540759760827,4096,0.8995475175672013,0.1682439922326092,0.5381861575178998,0.04993666244416294,0.07881588
64,2,48,4,8,192,0.2929489753575814,0.0017954182021547793,2048,0.9010558957709351,0.16894440166216335,0.5441527446300716,0.0499766651110074,0.056526747
65,1,64,5,8,128,0.27142869537194986,0.0023475830080622877,8192,0.8411133514708459,0.08579310063346485,0.3937947494033413,0.04987665844389626,0.0866264
66,1,48,2,8,192,0.3936320191992233,0.0009331896576502502,2048,0.8898323949520263,0.13811218974341782,0.5023866348448688,0.04984332288819254,0.049987566
67,1,48,3,8,256,0.3754345044105105,0.002125603551874527,4096,0.8915221237501753,0.14930159290391548,0.5155131264916468,0.04982998866591106,0.06390077
68,2,64,2,8,128,0.25009098017545417,0.0012579451045418928,2048,0.9001378373514479,0.1709484026582319,0.5507159904534606,0.04986999133275552,0.06450596
69,2,48,3,8,192,0.34598796279981364,0.001968397482596324,2048,0.9004997707882195,0.1692676082879108,0.545346062052506,0.049863324221614776,0.085189685
70,3,32,2,4,192,0.2765554959689223,0.001696864213185917,1024,0.9019047391544479,0.1755492401523041,0.5435560859188544,0.04960330688712581,0.06053054
71,1,48,2,8,192,0.3843047058783968,0.0010987475712464876,2048,0.8935261714344997,0.15481978833657528,0.5184964200477327,0.04984998999933329,0.06780246
72,2,48,2,8,192,0.13100303493121854,0.0015425028345472356,2048,0.8985855918636422,0.17342079232866042,0.5381861575178998,0.049809987332488835,0.055489343
