trial,epoch,d_token,n_blocks,n_heads,ffn_hidden,dropout,lr,batch,val_auc,val_prauc,val_recall_at_fpr,val_fpr,val_threshold
0,8,64,4,4,128,0.24871979440963854,0.0010766813588407858,8192,0.9342150554667049,0.4874215067371934,0.6986873508353222,0.04992332822188146,0.035159636
1,6,64,2,8,256,0.05085952358827579,0.0008909835446214785,2048,0.9360980509281367,0.4967406875751663,0.7058472553699284,0.049916661110740716,0.028042655
2,6,32,2,8,128,0.283633018396846,0.0006379944649216867,1024,0.9303031459058289,0.488039898094494,0.7064439140811456,0.049743316221081406,0.02505993
3,8,16,5,8,192,0.37386763572156734,0.002477308731468999,1024,0.9332730077788798,0.4822219883627915,0.7076372315035799,0.049983332222148145,0.015650598
4,8,64,2,8,192,0.24024283608056143,0.0020446341215630114,1024,0.9386533465795095,0.4982970003141202,0.7118138424821002,0.049796653110207346,0.035346486
5,1,16,6,8,256,0.17641567629744617,0.0009234284724083134,2048,0.8684146166625906,0.3069937630714206,0.5441527446300716,0.049783318887925865,0.01217958
6,1,48,5,4,192,0.3128533690765245,0.0007439243865190784,1024,0.9035835404142297,0.4293402585368422,0.64618138424821,0.04990999399959997,0.021316022
7,5,64,6,4,128,0.25455560276312866,0.0013442688400560373,4096,0.9330619236986524,0.47768116908634717,0.7028639618138425,0.04954996999799987,0.027114524
8,3,48,4,4,64,0.09332385046624588,0.0012372370272682935,4096,0.9305494033731128,0.4808236992530449,0.6873508353221957,0.04993666244416294,0.02526982
9,2,48,6,4,64,0.1304321678471628,0.002087303699920275,1024,0.9263910573354055,0.4790675083085964,0.6831742243436754,0.049689979331955465,0.035951033
10,1,32,3,8,192,0.3938078411734469,0.0003116886643720255,8192,0.5663726547561405,0.013237886869636822,0.060859188544152745,0.048343222881525434,0.14603585
11,1,16,5,8,192,0.39199579926796646,0.002748191709432117,1024,0.9056407698460726,0.37027988828987585,0.6235083532219571,0.04976331755450363,0.019651342
12,5,16,3,8,192,0.31451807705970325,0.0022245885945315976,1024,0.9357455413495347,0.4891419165464281,0.7028639618138425,0.04990999399959997,0.029979263
13,4,16,5,8,192,0.2011464037561339,0.0017755276108469204,1024,0.9291504517166698,0.46993694732604263,0.6968973747016707,0.04962997533168878,0.011737817
14,1,64,3,8,192,0.3443695148562128,0.0016653180215422825,1024,0.9252473573815024,0.4438626097027625,0.649164677804296,0.04992332822188146,0.04223134
15,7,16,4,8,192,0.010044928975564499,0.0029456160416580636,1024,0.9370325782259787,0.49753185809754574,0.714200477326969,0.04967664510967398,0.021255024
16,1,64,2,8,192,0.02202213922767568,0.0029488428661736442,4096,0.9261991133537779,0.4573563425809587,0.6921241050119332,0.04985665711047403,0.019351939
17,8,32,3,8,64,0.18844415286260946,0.0016221454481100234,2048,0.9365722690979716,0.4962880593966614,0.7118138424821002,0.04987665844389626,0.029257638
18,1,16,4,8,256,0.1337546596453793,0.00046867483350664264,8192,0.6240906434335082,0.018973764876561248,0.13126491646778043,0.04977665177678512,0.114404194
19,4,64,4,8,192,0.22318683810339518,0.002064392725113642,1024,0.9353355995411627,0.48861609215970414,0.701073985680191,0.04977665177678512,0.03780902
20,1,64,2,8,192,0.009510395010808715,0.002995203152193521,1024,0.9274645059869544,0.47288945945278815,0.6879474940334129,0.049863324221614776,0.011877709
21,1,32,3,8,64,0.17407108738141025,0.0015684547052661018,2048,0.9245682150488632,0.43975169220335736,0.6610978520286396,0.04961664110940729,0.014821982
22,7,32,3,8,64,0.07510213361107224,0.0014228110074121613,2048,0.9387210599242813,0.49875753205684975,0.7177804295942721,0.04966997799853323,0.031177154
23,5,32,2,8,64,0.06710766064428078,0.001987731938961321,2048,0.9356252588676954,0.4970421367348619,0.7004773269689738,0.049983332222148145,0.035663016
24,1,32,3,8,64,0.11839076903346166,0.0013217198643994826,2048,0.9182281483841166,0.4490108481421356,0.6599045346062052,0.04956330422028135,0.009944322
25,8,32,3,8,64,0.04181791884620106,0.002261797904024031,2048,0.9372593952564219,0.49653257309663107,0.7165871121718377,0.04994999666644443,0.045088224
26,4,32,4,8,64,0.04434933731040183,0.002468654745198524,2048,0.936002579169558,0.48939987168814497,0.7034606205250596,0.049796653110207346,0.018024698
27,1,32,3,4,64,0.08416356136156306,0.0014710766577480396,2048,0.9226597067489464,0.45951912611643636,0.6724343675417661,0.04984332288819254,0.044181187
28,5,32,4,8,64,0.0005676269111903817,0.0011332189901993796,2048,0.9370364070412968,0.4936284140453457,0.7004773269689738,0.049863324221614776,0.032137237
29,1,32,4,4,128,0.03760522491194131,0.002463564160847487,8192,0.9016865086152919,0.4137776761408311,0.6366348448687351,0.049983332222148145,0.03196413
30,1,16,3,8,64,0.09380252924237936,0.0018398240591940532,2048,0.8924891750937731,0.41551316216870837,0.6258949880668258,0.04987665844389626,0.007901805
31,2,64,2,8,256,0.2585984720815659,0.002284457683077398,4096,0.9318665496554186,0.48367535125652095,0.6891408114558473,0.049356623774918326,0.03357107
32,1,48,2,8,128,0.06898966859612823,0.0018660762863616218,2048,0.9243603650744577,0.45702382582020934,0.6664677804295943,0.0497899859990666,0.030271897
33,1,32,3,8,64,0.036596221116169246,0.0026118262603315213,1024,0.9243252235113208,0.4518831279069028,0.6646778042959427,0.049889992666177746,0.026782336
34,1,64,2,8,192,0.22548283213840642,0.001094331838405934,8192,0.6708914583963513,0.025805080540725656,0.2016706443914081,0.04987665844389626,0.010844913
35,1,16,2,8,256,0.1556213280004385,0.0022616488032111783,2048,0.9139207908212178,0.406256364495767,0.6521479713603818,0.049956663777585175,0.02071347
36,2,32,3,8,192,0.054550662126914694,0.001427643402602142,1024,0.932849686001342,0.4855844778232995,0.6891408114558473,0.04996333088872591,0.021910535
37,1,16,5,8,128,0.021785582760272426,0.0007804385772563723,1024,0.8922401728134303,0.4136713551153261,0.6306682577565632,0.04996333088872591,0.05651632
38,1,64,4,4,64,0.2781686202637126,0.0009936511125681151,2048,0.8974333591213162,0.41379191020349515,0.6390214797136038,0.04925661710780719,0.06579252
39,1,48,2,8,192,0.11589725288533403,0.0026873110279586033,4096,0.9286504561720185,0.4571147204585403,0.662291169451074,0.04998999933328888,0.036935754
40,5,32,3,4,256,0.15202445320583108,0.0020120567754380414,1024,0.9338691831643191,0.4793763640968083,0.7022673031026253,0.049689979331955465,0.03886682
41,2,32,3,8,64,0.1982584945488121,0.0016419658534763447,2048,0.9272347432549601,0.47150121061427464,0.6825775656324582,0.049929995333022205,0.036569662
42,1,32,3,8,64,0.2367815488746854,0.0012092674412734195,2048,0.9148949508328399,0.442587884755407,0.6610978520286396,0.04984332288819254,0.008691259
43,1,32,4,8,64,0.2956986645583276,0.0014986902196458352,2048,0.9063259129765373,0.4364910302511771,0.6324582338902148,0.04989665977731849,0.020224985
44,6,32,3,8,64,0.07662352508785177,0.0023017731669920127,2048,0.9381169922067994,0.4976904215534088,0.7094272076372315,0.04990999399959997,0.03216187
45,1,16,5,8,64,0.10492083005662235,0.0017772761699055147,1024,0.9221267674806004,0.4496667489413076,0.6652744630071599,0.049716647776518436,0.014524826
