trial,perf_recall_test,fairness_ratio_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val
61,0.6436651583710405,35570245167.76839,0.03301398828625679,0.03557024516776839,0.7136038186157518,0.0499766651110074,49976665111.0074
62,0.6983408748114628,49765709982.428246,0.02440984733402729,0.04976570998242825,0.7237470167064439,0.04949663310887392,49496633108.873924
63,0.5320512820512818,51230022592.25169,0.024419918656349182,0.05123002259225169,0.5477326968973747,0.049689979331955465,49689979331.95547
64,0.7401960784313723,65174462388.08468,0.024940624833106995,0.06517446238808468,0.7016706443914081,0.049863324221614776,49863324221.61478
65,0.6436651583710405,56614509246.088196,0.16773462295532227,0.05661450924608819,0.6127684964200477,0.04992332822188146,49923328221.88146
66,0.7111613876319757,50518785038.90888,0.0359484925866127,0.05051878503890888,0.7344868735083532,0.049956663777585175,49956663777.585175
67,0.7017345399698338,50485315036.39863,0.02816608175635338,0.05048531503639863,0.7159904534606205,0.049809987332488835,49809987332.48884
68,0.663650075414781,39222659191.69944,0.011717915534973145,0.03922265919169944,0.7136038186157518,0.049623308220548036,49623308220.548035
69,0.6184012066365006,35687390176.55427,0.01610664464533329,0.035687390176554264,0.6784009546539379,0.04993666244416294,49936662444.16294
70,0.6892911010558067,45669818425.23638,0.03564692661166191,0.04566981842523638,0.7165871121718377,0.04948329888659244,49483298886.59244
71,0.6779788838612366,40808300560.62254,0.022860918194055557,0.04080830056062254,0.7261336515513126,0.04972331488765918,49723314887.65918
72,0.7183257918552034,56627060497.02953,0.014232651330530643,0.056627060497029535,0.7237470167064439,0.04975665044336289,49756650443.36289
73,0.5840874811463045,39599196719.93976,0.017275411635637283,0.03959919671993976,0.6241050119331742,0.049476631775451696,49476631775.4517
74,0.6530920060331823,46234624717.596855,0.0855444073677063,0.04623462471759685,0.6694510739856802,0.04992332822188146,49923328221.88146
75,0.6659125188536951,51016651326.24885,0.037199024111032486,0.05101665132624885,0.668854415274463,0.04964330955397026,49643309553.97026
76,0.6651583710407237,44908375868.12819,0.04236973822116852,0.04490837586812819,0.6837708830548926,0.04986999133275552,49869991332.75552
77,0.5580693815987932,20772320307.924023,0.04592707008123398,0.020772320307924023,0.6760143198090692,0.049636642442829525,49636642442.82953
78,0.6847662141779787,45293280896.99606,0.07492204010486603,0.045293280896996066,0.7147971360381862,0.04932328821921461,49323288219.214615
79,0.7168174962292607,54246506568.48799,0.028745761141180992,0.05424650656848799,0.714200477326969,0.04996999799986666,49969997999.86666
80,0.6730769230769228,49648564973.64237,0.05030884966254234,0.049648564973642374,0.6718377088305489,0.04958330555370358,49583305553.703575
81,0.6972096530920058,46962597272.19479,0.024326520040631294,0.046962597272194796,0.7124105011933174,0.049743316221081406,49743316221.081406
82,0.6070889894419305,29173290937.996822,0.013087717816233635,0.02917329093799682,0.7016706443914081,0.04987665844389626,49876658443.896255
83,0.6647812971342381,41933729395.02971,0.02739308401942253,0.041933729395029706,0.7040572792362768,0.049956663777585175,49956663777.585175
84,0.6930618401206634,43213956991.046776,0.045164842158555984,0.04321395699104678,0.7321002386634845,0.049883325555037,49883325555.037
85,0.6500754147812969,47376788553.25915,0.03232308104634285,0.04737678855325914,0.662291169451074,0.04972331488765918,49723314887.65918
86,0.7111613876319757,68421052631.57896,0.03934253007173538,0.06842105263157895,0.6652744630071599,0.04985665711047403,49856657110.47403
87,0.6681749622926091,57233704292.527824,0.01824481226503849,0.057233704292527825,0.6634844868735084,0.049716647776518436,49716647776.51844
88,0.35671191553544485,48556606141.74546,0.02027173526585102,0.04855660614174546,0.373508353221957,0.04982332155477032,49823321554.77032
89,0.018099547511312212,12178897163.417288,0.0132784154266119,0.012178897163417288,0.08412887828162291,0.04990999399959997,49909993999.599976
90,0.662518853695324,64446489833.48673,0.02238497883081436,0.06444648983348673,0.639618138424821,0.04984998999933329,49849989999.33329
91,0.6685520361990948,40272780520.45854,0.013585049659013748,0.04027278052045854,0.7058472553699284,0.049716647776518436,49716647776.51844
92,0.7039969834087478,47715672328.67543,0.03974724933505058,0.04771567232867543,0.7237470167064439,0.049663310887392495,49663310887.392494
93,0.6708144796380088,39628482972.13622,0.03209128603339195,0.039628482972136225,0.7147971360381862,0.049809987332488835,49809987332.48884
94,0.7111613876319757,53171282737.84621,0.03294139355421066,0.05317128273784621,0.6992840095465394,0.04955663710914061,49556637109.14061
95,0.6723227752639515,43352020751.40156,0.022063083946704865,0.04335202075140156,0.698090692124105,0.049769984665644376,49769984665.64438
96,0.7413273001508293,76219563216.46724,0.057961490005254745,0.07621956321646724,0.6569212410501193,0.04989665977731849,49896659777.31849
97,0.08069381598793361,12388084679.106352,0.011677023954689503,0.012388084679106352,0.29832935560859186,0.04973664910994066,49736649109.94067
98,0.6700603318250374,40720441804.033134,0.018264081329107285,0.040720441804033135,0.701073985680191,0.049196613107540504,49196613107.540504
99,0.6783559577677223,40661869299.6402,0.021314669400453568,0.0406618692996402,0.7285202863961814,0.049956663777585175,49956663777.585175
