trial,perf_recall_test,fairness_ratio_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val
27,0.44614315496872814,54078522945.402016,0.03166359290480614,0.05407852294540202,0.42208588957055215,0.04976234050124549,49762340501.24549
28,0.5215427380125085,59599667543.98116,0.025910109281539917,0.05959966754398116,0.4766871165644172,0.04991484927049972,49914849270.49972
29,0.46316886726893663,46672471454.29719,0.04973334074020386,0.04667247145429719,0.4607361963190184,0.04978140409740227,49781404097.40227
30,0.3860319666435023,32112678843.52799,0.028785184025764465,0.03211267884352799,0.43987730061349695,0.04997839459102232,49978394591.022316
31,0.4881862404447532,51594997328.478424,0.04151124134659767,0.05159499732847842,0.46503067484662575,0.04958441360378222,49584413603.78222
32,0.48749131341209156,49042210040.96333,0.030901791527867317,0.04904221004096333,0.48466257668711654,0.04976234050124549,49762340501.24549
33,0.4794996525364835,50932064195.67412,0.03754408285021782,0.050932064195674115,0.4662576687116564,0.04995933099486554,49959330994.86554
34,0.4735927727588602,47414560782.06321,0.036594364792108536,0.04741456078206321,0.4785276073619632,0.04985765848202938,49857658482.02938
35,0.017373175816539257,23776542061.623096,0.08216609060764313,0.023776542061623097,0.046625766871165646,0.0498703675461339,49870367546.1339
36,0.48193189715079904,51985831041.10185,0.0668368712067604,0.051985831041101854,0.46809815950920247,0.04998474912307458,49984749123.074585
37,0.09694232105628905,29520313458.532047,0.021524930372834206,0.02952031345853205,0.11226993865030675,0.0491459508921763,49145950892.1763
38,0.38672689367616386,57620762669.93846,0.037528954446315765,0.05762076266993846,0.349079754601227,0.049787758629454525,49787758629.45453
39,0.5437804030576787,73407476302.61414,0.04117631912231445,0.07340747630261413,0.4404907975460123,0.04994026739870876,49940267398.708755
40,0.4986101459346767,56319632715.25538,0.04682551324367523,0.05631963271525538,0.4754601226993865,0.04999745818717909,49997458187.17909
41,0.4923558026407226,51426790414.18479,0.03682924434542656,0.05142679041418479,0.48773006134969327,0.04971150424482741,49711504244.827415
42,0.5052119527449617,55063028120.23826,0.05118425562977791,0.05506302812023826,0.4766871165644172,0.0499339128666565,49933912866.6565
43,0.5323141070187629,63775156828.211266,0.047625716775655746,0.06377515682821126,0.4840490797546012,0.04989578567434294,49895785674.34294
44,0.48193189715079904,48839372291.373955,0.041223544627428055,0.04883937229137395,0.47791411042944787,0.049838594885872604,49838594885.872604
45,0.08095899930507294,22648566283.418755,0.012629443779587746,0.022648566283418756,0.21226993865030674,0.049889431142290684,49889431142.29069
46,0.36831132731063226,60777115944.036575,0.0427870973944664,0.06077711594403657,0.3177914110429448,0.04988307661023842,49883076610.23842
47,0.5066018068102848,59149466685.136444,0.025312751531600952,0.059149466685136445,0.46134969325153374,0.04999110365512684,49991103655.12684
48,0.31063238359972195,28451704826.54899,0.05674315243959427,0.028451704826548987,0.3914110429447853,0.04973056784098419,49730567840.98419
49,0.4603891591382903,70582589594.91817,0.02974729984998703,0.07058258959491817,0.38834355828220857,0.049864013014081644,49864013014.08164
50,0.425295343988881,45005244097.916214,0.03214246779680252,0.04500524409791622,0.4294478527607362,0.049565350007625436,49565350007.625435
51,0.4610840861709519,48522747511.52712,0.042845468968153,0.048522747511527124,0.4558282208588957,0.04974963143714097,49749631437.140976
52,0.5145934676858929,67005719035.08598,0.06888936460018158,0.06700571903508598,0.4226993865030675,0.04990849473844746,49908494738.447464
53,0.5347463516330784,68643262818.35632,0.060662396252155304,0.06864326281835632,0.454601226993865,0.04997839459102232,49978394591.022316
54,0.43502432244614303,38687590287.53488,0.06271132081747055,0.03868759028753488,0.46748466257668714,0.049864013014081644,49864013014.08164
55,0.5083391243919387,56408683434.587296,0.047228146344423294,0.0564086834345873,0.4834355828220859,0.049902140206395204,49902140206.3952
56,0.27102154273801243,17073001800.803434,0.0738043338060379,0.017073001800803435,0.4269938650306748,0.04995933099486554,49959330994.86554
57,0.5503822098679637,80590900995.38916,0.021602731198072433,0.08059090099538915,0.4196319018404908,0.049864013014081644,49864013014.08164
58,0.03891591382904794,45386183286.16943,0.17516428232192993,0.04538618328616943,0.04049079754601227,0.04809109857150119,48091098571.50119
59,0.5180681028492007,66115211841.76676,0.07068780809640884,0.06611521184176676,0.4312883435582822,0.04995933099486554,49959330994.86554
60,0.49965253648366903,61919933508.796234,0.07071328908205032,0.06191993350879623,0.4392638036809816,0.04959712266788674,49597122667.88674
61,0.4228630993745655,40147032632.14137,0.0371636226773262,0.04014703263214137,0.43190184049079755,0.04999110365512684,49991103655.12684
62,0.5350938151494091,68104011240.17969,0.0626504197716713,0.06810401124017969,0.4668711656441718,0.04995933099486554,49959330994.86554
63,0.4659485753995829,48339698810.67817,0.04970937594771385,0.04833969881067817,0.46319018404907975,0.04999745818717909,49997458187.17909
