trial,perf_recall_test,fairness_ratio_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val
0,0.4325037707390647,47523219814.241486,0.06535853445529938,0.047523219814241485,0.5417661097852029,0.04982332155477032,49823321554.77032
1,0.4234539969834086,45105012132.875916,0.09316033124923706,0.04510501213287591,0.5304295942720764,0.049916661110740716,49916661110.740715
2,0.4600301659125187,56706551752.99138,0.041581399738788605,0.05670655175299138,0.5495226730310262,0.04992332822188146,49923328221.88146
3,0.45663650075414763,52731988954.89918,0.035061199218034744,0.052731988954899174,0.5423627684964201,0.049889992666177746,49889992666.17775
4,0.4144042232277525,42653334449.000084,0.031434182077646255,0.04265333444900008,0.5465393794749404,0.04982998866591106,49829988665.911064
5,0.0599547511312217,57129110534.68329,0.03988196700811386,0.05712911053468329,0.059665871121718374,0.04994332955530369,49943329555.30369
6,0.057692307692307675,57472178060.41335,0.024840066209435463,0.057472178060413354,0.07517899761336516,0.04957663844256284,49576638442.56284
7,0.41779788838612353,46987699774.077484,0.021535087376832962,0.046987699774077483,0.5280429594272077,0.04994332955530369,49943329555.30369
8,0.40082956259426833,43172119487.90896,0.06142924726009369,0.04317211948790896,0.5262529832935561,0.04984332288819254,49843322888.19254
9,0.06410256410256408,49100493682.53703,0.0970163494348526,0.04910049368253703,0.06264916467780429,0.049929995333022205,49929995333.02221
10,0.39668174962292596,42448330683.6248,0.025270598009228706,0.0424483306836248,0.5214797136038186,0.04994999666644443,49949996666.444435
11,0.43174962292609337,47744958580.871895,0.04313700646162033,0.047744958580871896,0.5507159904534606,0.04990332688845923,49903326888.45923
12,0.3827300150829561,38047025353.5269,0.03525376319885254,0.0380470253535269,0.5513126491646778,0.04981665444362957,49816654443.62957
13,0.4291101055806937,46531670989.87533,0.04849647358059883,0.046531670989875325,0.5322195704057279,0.04981665444362957,49816654443.62957
14,0.43099547511312203,46858003514.350266,0.04055390879511833,0.046858003514350266,0.5596658711217184,0.0499766651110074,49976665111.0074
15,0.35671191553544485,36963434022.25755,0.026359258219599724,0.03696343402225755,0.5196897374701671,0.04998999933328888,49989999333.28889
16,0.4230769230769229,45050623378.79675,0.03856607526540756,0.045050623378796756,0.5507159904534606,0.04999666644442963,49996666444.42963
17,0.4588989441930617,54225587816.91909,0.0348406583070755,0.05422558781691909,0.5447494033412887,0.04975665044336289,49756650443.36289
18,0.29034690799396673,35235545142.665886,0.02821533940732479,0.035235545142665886,0.4230310262529833,0.04998999933328888,49989999333.28889
19,0.4532428355957766,51543803865.78529,0.05496721342206001,0.05154380386578529,0.5578758949880668,0.04986999133275552,49869991332.75552
20,0.3898944193061839,43360388252.02912,0.08790021389722824,0.04336038825202912,0.4743436754176611,0.04992332822188146,49923328221.88146
21,0.08823529411764702,17985942598.945698,0.02173844911158085,0.017985942598945696,0.27088305489260145,0.04929661977465164,49296619774.65164
22,0.2752639517345399,21211614090.87106,0.0243588425219059,0.021211614090871057,0.46121718377088305,0.04985665711047403,49856657110.47403
23,0.38763197586726983,39306334197.97507,0.07111682742834091,0.039306334197975065,0.5334128878281623,0.04984332288819254,49843322888.19254
24,0.43099547511312203,47481382311.103676,0.049911536276340485,0.04748138231110367,0.5363961813842482,0.04996333088872591,49963330888.725914
25,0.4230769230769229,51045937578.44532,0.017826249822974205,0.05104593757844532,0.4970167064439141,0.04954996999799987,49549969997.99987
26,0.42835595776772234,56518282988.87122,0.03875858336687088,0.056518282988871224,0.477326968973747,0.04999666644442963,49996666444.42963
27,0.2643288084464554,58995063174.62974,0.04219627007842064,0.058995063174629735,0.27684964200477324,0.049956663777585175,49956663777.585175
28,0.38612368024132715,46749226006.19195,0.03186540678143501,0.04674922600619195,0.48747016706443913,0.049289952663510904,49289952663.5109
29,0.30957767722473595,38984185423.8139,0.0293591171503067,0.038984185423813905,0.4224343675417661,0.049863324221614776,49863324221.61478
30,0.427601809954751,52786377708.97833,0.11427637189626694,0.05278637770897833,0.4862768496420048,0.04990999399959997,49909993999.599976
31,0.4404223227752638,49146514935.988625,0.04726973548531532,0.04914651493598862,0.5286396181384249,0.04998999933328888,49989999333.28889
32,0.4340120663650074,53284243996.3183,0.05498843640089035,0.0532842439963183,0.5250596658711217,0.049916661110740716,49916661110.740715
33,0.41251885369532415,43900092042.506905,0.07939670979976654,0.0439000920425069,0.5268496420047732,0.04990332688845923,49903326888.45923
34,0.3925339366515836,39586645468.99841,0.04943237453699112,0.03958664546899841,0.5411694510739857,0.04968331222081472,49683312220.81472
35,0.4611613876319757,55857250439.293785,0.0520009882748127,0.055857250439293786,0.5244630071599046,0.04948329888659244,49483298886.59244
36,0.4347662141779787,46339218475.44139,0.06268409639596939,0.04633921847544139,0.5501193317422435,0.0499766651110074,49976665111.0074
37,0.3936651583710406,45008785875.65894,0.043605998158454895,0.045008785875658944,0.4701670644391408,0.04998999933328888,49989999333.28889
38,0.4208144796380089,45803698435.27738,0.048385217785835266,0.04580369843527738,0.5352028639618138,0.04985665711047403,49856657110.47403
39,0.22247360482654593,64404652330.34892,0.028329800814390182,0.06440465233034892,0.18198090692124105,0.049716647776518436,49716647776.51844
40,0.40648567119155343,54384570328.84277,0.08953876793384552,0.05438457032884277,0.45465393794749404,0.04994999666644443,49949996666.444435
41,0.4336349924585217,48899673667.475525,0.02343668043613434,0.048899673667475524,0.5417661097852029,0.049929995333022205,49929995333.02221
42,0.42948717948717935,45067358380.05188,0.02711278758943081,0.04506735838005188,0.5501193317422435,0.049636642442829525,49636642442.82953
43,0.4362745098039214,50552255041.41913,0.045435089617967606,0.05055225504141913,0.5381861575178998,0.04994332955530369,49943329555.30369
44,0.4468325791855202,53660781524.55862,0.0583321750164032,0.053660781524558616,0.5405727923627685,0.049916661110740716,49916661110.740715
45,0.40761689291101044,44544389590.82922,0.030403776094317436,0.04454438959082922,0.5298329355608592,0.04993666244416294,49936662444.16294
46,0.3348416289592759,32369676177.725716,0.057312458753585815,0.032369676177725716,0.4815035799522673,0.04980332022134809,49803320221.34809
47,0.4072398190045248,46192787214.45904,0.046585891395807266,0.04619278721445904,0.5238663484486874,0.04970998066537769,49709980665.37769
48,0.43552036199095007,48652832398.96243,0.032275959849357605,0.04865283239896243,0.5286396181384249,0.04994999666644443,49949996666.444435
49,0.4193061840120662,47765877332.4408,0.03906778246164322,0.0477658773324408,0.5286396181384249,0.04996999799986666,49969997999.86666
50,0.43552036199095007,46360137227.0103,0.04663471877574921,0.046360137227010295,0.5381861575178998,0.049889992666177746,49889992666.17775
51,0.3778280542986424,37289766546.73249,0.02815542370080948,0.03728976654673249,0.5262529832935561,0.04994999666644443,49949996666.444435
52,0.43174962292609337,49309681198.22609,0.05759332701563835,0.04930968119822609,0.5363961813842482,0.04980332022134809,49803320221.34809
53,0.41251885369532415,43531922014.89415,0.05341816693544388,0.04353192201489415,0.538782816229117,0.04972331488765918,49723314887.65918
54,0.38763197586726983,39130616684.79626,0.056020911782979965,0.039130616684796254,0.529236276849642,0.04986999133275552,49869991332.75552
55,0.30693815987933626,40168186762.614006,0.07563558220863342,0.04016818676261401,0.43556085918854415,0.04999666644442963,49996666444.42963
56,0.4260935143288083,48510584888.29387,0.056583378463983536,0.048510584888293865,0.5483293556085919,0.049769984665644376,49769984665.64438
57,0.1266968325791855,26516609488.745712,0.0390077605843544,0.02651660948874571,0.2464200477326969,0.049863324221614776,49863324221.61478
58,0.42571644042232265,52024935151.87014,0.047810785472393036,0.052024935151870136,0.49522673031026254,0.04999666644442963,49996666444.42963
59,0.4547511312217193,51029202577.19019,0.07651231437921524,0.051029202577190194,0.5477326968973747,0.04984332288819254,49843322888.19254
60,0.4313725490196077,48920592419.04443,0.059350721538066864,0.04892059241904443,0.5346062052505967,0.04989665977731849,49896659777.31849
61,0.3996983408748113,41665969374.9477,0.028579462319612503,0.0416659693749477,0.5507159904534606,0.04993666244416294,49936662444.16294
62,0.37368024132730004,37235377792.653336,0.052615389227867126,0.03723537779265333,0.5328162291169452,0.04990999399959997,49909993999.599976
63,0.4095022624434388,43080076981.005775,0.060955315828323364,0.04308007698100577,0.5340095465393795,0.049623308220548036,49623308220.548035
64,0.427601809954751,45891557191.86679,0.0270528681576252,0.04589155719186679,0.5429594272076372,0.0499766651110074,49976665111.0074
65,0.3951734539969833,39511337963.35034,0.04210015758872032,0.039511337963350344,0.5513126491646778,0.04945663044202947,49456630442.02947
66,0.4219457013574659,47175968538.19764,0.031491152942180634,0.04717596853819764,0.5065632458233891,0.04990999399959997,49909993999.599976
67,0.39705882352941163,40540540540.54054,0.033251408487558365,0.04054054054054054,0.5393794749403341,0.04966997799853323,49669977998.53323
