trial,perf_recall_test,fairness_ratio_test,thr_star,fpr_test,recall_val,fpr_val,fairness_ratio_val
0,0.428733031674208,43816417036.23128,0.06774593144655228,0.04381641703623128,0.5507159904534606,0.04967664510967398,49676645109.67398
1,0.41515837104072384,44510919588.31897,0.05729406327009201,0.044510919588318966,0.5423627684964201,0.04994332955530369,49943329555.30369
2,0.4366515837104071,47029537277.215294,0.08396483957767487,0.047029537277215296,0.545346062052506,0.04996999799986666,49969997999.86666
3,0.4249622926093513,44657350849.301315,0.053010061383247375,0.044657350849301315,0.545346062052506,0.04994332955530369,49943329555.30369
4,0.4325037707390647,45950129696.25973,0.06294823437929153,0.04595012969625973,0.5501193317422435,0.049863324221614776,49863324221.61478
5,0.10746606334841625,33946950046.02125,0.019865166395902634,0.03394695004602125,0.1760143198090692,0.04969664644309621,49696646443.096214
6,0.24434389140271484,47908124843.10937,0.010071481578052044,0.04790812484310936,0.29295942720763724,0.049783318887925865,49783318887.925865
7,0.4106334841628958,43590494519.28709,0.06664561480283737,0.043590494519287086,0.5363961813842482,0.04968331222081472,49683312220.81472
8,0.40874811463046745,41268513095.13848,0.06493820250034332,0.04126851309513848,0.5572792362768496,0.049956663777585175,49956663777.585175
9,0.3220211161387631,86093213956.99104,0.021283283829689026,0.08609321395699104,0.26252983293556087,0.04998999933328888,49989999333.28889
10,0.4472096530920059,49548154966.111626,0.04354606196284294,0.049548154966111625,0.5584725536992841,0.04964330955397026,49643309553.97026
11,0.44079939668174944,50974813823.11104,0.03675604239106178,0.05097481382311104,0.5531026252983293,0.049916661110740716,49916661110.740715
12,0.45022624434389125,50506233787.96754,0.06354042142629623,0.050506233787967536,0.5525059665871122,0.049916661110740716,49916661110.740715
13,0.43702865761689275,49071207430.34056,0.03318113088607788,0.04907120743034056,0.5483293556085919,0.04974998333222215,49749983332.22215
14,0.42684766214177966,46422893481.71701,0.05323687568306923,0.04642289348171701,0.5513126491646778,0.049956663777585175,49956663777.585175
15,0.4260935143288083,48134047360.05355,0.034891948103904724,0.04813404736005355,0.5393794749403341,0.04986999133275552,49869991332.75552
16,0.41402714932126683,43402225755.16693,0.06595172733068466,0.04340222575516693,0.5495226730310262,0.04993666244416294,49936662444.16294
